"user_id","birthday","gender","photo_count","profile_score","profile_tier","bio","characters","height","body_type","blood_type","education","school","job","company","religion","smoking","drinking","region","state","locality","longitude","latitude","current_region","language","is_out","is_deactivated","is_blocked","phone_number","facebook_email_address","account_created_at","is_confirm","confirm_admin_id","admin_confirmed_at","rating_completed_at","sign_up_completed","stage","stage_updated_at","last_activity_at"
1896510,"1999-05-11","F",4,72.89,"Diamond",NULL,"UC08|UC15|UC02",162,"BF01","O","UE01",NULL,3,"","UR00","SM02","DR01","KR","전라북도","전주시",127.1480,35.8242,"KR","ko","Y","N",NULL,+8210,NULL,"2019-03-05 18:11:28","Y",43,"2019-03-05 18:21:21","2019-03-05 18:29:56","Y",NULL,"2019-03-05 18:30:00","2019-03-11 09:22:25"
1896512,"1987-03-05","F",6,75.63,"Diamond",NULL,NULL,168,"BF02","B","UE01",NULL,187,NULL,"UR00","SM02","DR02","KR","경상북도","구미시",128.3446,36.1195,"KR","ko","N","N",NULL,+8210,NULL,"2019-03-05 18:12:44","Y",43,"2019-03-05 19:41:01","2019-03-05 19:49:47","Y",NULL,"2019-03-05 19:50:27","2019-03-15 12:26:02"
1896515,"1990-01-01","F",2,NULL,NULL,NULL,NULL,168,"BF02",NULL,"UE02",NULL,4,NULL,"UR00","SM02","DR01","KR","","인천광역시",126.7052,37.4563,"KR","ko","Y","Y",NULL,NULL,NULL,"2019-03-05 18:16:17",NULL,NULL,NULL,NULL,"N","Review","2019-03-05 18:18:22","2019-03-05 18:17:10"
1896521,"2000-10-01","F",6,55.90,"Gold","green tea flavored things are my obsession",NULL,155,"BF01",NULL,"UE01",NULL,3,NULL,"UR03","SM01","DR01","US","MA","Canton",-71.1492,42.1757,"US","en","N","Y",NULL,+1617,NULL,"2019-03-05 18:22:33","Y",43,"2019-03-05 18:28:22","2019-03-05 18:40:03","Y",NULL,"2019-03-05 18:40:43","2019-03-05 18:42:48"
1896522,"1998-07-16","F",6,57.56,"Gold",NULL,NULL,165,"BF02",NULL,"UE03",NULL,5,NULL,"UR01","SM02","DR02","US","IN","",-86.2314,39.7568,"US","en","Y","Y",NULL,NULL,NULL,"2019-03-05 18:23:09","Y",43,"2019-03-05 18:28:22","2019-03-05 18:40:03","Y",NULL,"2019-03-05 18:42:35","2019-03-05 19:38:41"
1896523,"1999-10-05","F",5,44.20,"Silver",NULL,NULL,162,"BF05",NULL,"UE01",NULL,54,NULL,"UR00","SM02","DR02","KR","Jeollabuk-do","Muju-gun",127.6608,36.0068,"KR","ko","Y","Y",NULL,NULL,NULL,"2019-03-05 18:23:33","Y",43,"2019-03-05 18:32:55","2019-03-05 18:44:48","Y",NULL,"2019-03-05 22:20:50","2019-03-05 22:21:01"
1896527,"1985-12-29","F",2,69.56,"Diamond",NULL,"UC20|UC05|UC04",155,"BF02",NULL,"UE03",NULL,4,"hairdresser","UR01","SM02","DR02","KE","Mombasa County","Mombasa",39.6708,-4.0578,"KE","en","N","Y",NULL,NULL,"gmail.c","2019-03-05 18:25:15","Y",43,"2019-03-05 18:30:16","2019-03-05 18:45:04","Y",NULL,"2019-03-05 18:46:57","2019-03-07 05:27:50"
1896530,"1991-07-15","F",3,59.61,"Gold","Single","UC09|UC04|UC02",145,"BF02",NULL,"UE03","College",7,"Student","UR01","SM01","DR02","US","IA","New York",-93.2599,40.8517,"GH","en","N","Y",NULL,+2332,NULL,"2019-03-05 18:27:29","Y",39,"2019-03-05 22:04:49","2019-03-05 22:57:42","N","Review","2019-03-05 22:03:50","2019-03-06 11:09:58"
1896533,NULL,"F",6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,NULL,NULL,"","",NULL,NULL,"US","en","N","Y",NULL,NULL,"gmail.c","2019-03-05 18:28:02",NULL,NULL,NULL,NULL,"N","Birthday","2019-03-05 18:28:08","2019-03-05 18:28:05"
1896535,"1997-02-08","F",3,45.16,"Silver",NULL,NULL,157,"BF04",NULL,"UE02",NULL,"<job>Dog Counselor</job>",NULL,"UR00","SM02","DR01","US","OH","Columbus",-83.0432,40.1096,"US","en","N","Y",NULL,+1912,NULL,"2019-03-05 18:30:28","Y",43,"2019-03-05 18:36:59","2019-03-05 18:50:04","Y",NULL,"2019-03-05 18:56:04","2019-03-06 04:30:00"
1896542,"1999-08-01","F",6,NULL,NULL,NULL,NULL,152,"BF02",NULL,"UE02",NULL,1,NULL,"UR99","SM02","DR01","US","Wisconsin","Madison",-89.4012,43.0731,"US","en","N","Y",NULL,NULL,"yahoo.com","2019-03-05 18:36:06",NULL,NULL,NULL,NULL,"N","Picture","2019-03-05 18:37:15","2019-03-05 18:36:09"
1896546,"1997-07-16","F",2,67.07,"Diamond",NULL,NULL,170,"BF04","O","UE03","",162,NULL,"UR00","SM01","DR01","US","Pennsylvania","Philadelphia",-75.1652,39.9526,"US","en","N","N",NULL,+1757,NULL,"2019-03-05 18:43:59","Y",43,"2019-03-05 18:46:59","2019-03-05 19:00:03","Y",NULL,"2019-03-05 19:00:17","2019-03-14 01:23:39"
1896550,"1998-07-01","F",3,74.58,"Diamond",NULL,NULL,164,"BF02",NULL,"UE03","",7,"","UR01","SM02","DR01","KR","","대구광역시",128.6014,35.8714,"KR","ko","Y","Y",NULL,NULL,NULL,"2019-03-05 18:48:55","Y",43,"2019-03-05 18:58:44","2019-03-05 19:10:13","Y",NULL,"2019-03-05 19:10:20","2019-03-05 19:23:50"
1896551,"1999-01-27","F",3,75.91,"Diamond","실제로는 계란입니당~","UC08|UC15|UC04",160,"BF00",NULL,"UE03",NULL,24,NULL,"UR00","SM02","DR01","US","Pennsylvania","Philadelphia",-75.1652,39.9526,"US","en","Y","Y",NULL,NULL,NULL,"2019-03-05 18:49:30","Y",43,"2019-03-05 18:53:18","2019-03-05 19:05:03","Y",NULL,"2019-03-05 19:05:35","2019-03-09 01:55:18"
1896553,"1997-03-06","F",5,54.23,"Gold","I am a dance major in college working on graduating so I can open up a non profit for those who can't afford dance. I sing and dance a lot and enjoy creative activities. I love playing games and I grew up playing Nintendo games and the sims. I play dungeons and dragons for fun and board games.","UC09|UC02|UC04",163,"BF02",NULL,"UE03","Mesa Community College",7,NULL,"UR01","SM02","DR01","US","AZ","Tempe",-111.8881,33.4231,"US","en","Y","Y",NULL,NULL,NULL,"2019-03-05 18:50:37","Y",43,"2019-03-05 18:54:52","2019-03-05 19:05:03","Y",NULL,"2019-03-05 19:12:58","2019-03-06 01:29:57"
1896564,"1988-12-12","F",3,69.34,"Diamond",NULL,NULL,183,"BF05",NULL,"UE04",NULL,"<job>Nike store</job>",NULL,"UR01","SM01","DR01","US","PA","Washington",-80.2462,40.1740,"NG","en","N","N",NULL,+1518,NULL,"2019-03-05 19:03:27","Y",43,"2019-03-05 19:17:07","2019-03-05 19:30:04","Y",NULL,"2019-03-05 19:40:43","2019-03-15 01:17:52"
1896565,"1996-04-07","F",6,NULL,NULL,NULL,NULL,170,"BF04",NULL,"UE03",NULL,8,NULL,"UR99","SM02","DR01","US","NY","Old Bethpage",-73.4532,40.7626,"US","en","N","Y",NULL,NULL,"gma","2019-03-05 19:03:31",NULL,NULL,NULL,NULL,"N","ProfileEdit","2019-03-05 19:07:46","2019-03-05 19:07:34"
1896575,"1995-11-07","F",2,49.57,"Silver",NULL,"UC20|UC18|UC06",155,"BF01","O","UE03",NULL,7,NULL,"UR01","SM02","DR02","KR","","Seúl",126.9780,37.5665,"EC","es","N","N",NULL,NULL,"ou","2019-03-05 19:10:13","Y",43,"2019-03-05 19:37:20","2019-03-05 19:50:04","Y",NULL,"2019-03-05 20:06:31","2019-03-13 15:49:50"
1896577,"2000-04-21","F",4,62.27,"Gold",NULL,NULL,173,"BF02",NULL,"UE01",NULL,298,NULL,"UR00","SM02","DR01","KR","경기도","구리시",127.1296,37.5943,"KR","ko","Y","Y",NULL,NULL,NULL,"2019-03-05 19:13:57","Y",43,"2019-03-05 19:17:17","2019-03-05 19:36:33","Y",NULL,"2019-03-05 19:36:46","2019-03-05 19:50:31"
1896579,"1985-05-05","F",4,65.67,"Diamond","개인사업을 하다가 지금은 일을 내려놓고 잠시 충전중에 있습니다. 

사진보고.. 
냉정하게 생겼다 정없게 생겼다 요렇게 생각하시쥬~?
실물은 따뜻하게(?) 생겼슈~

배경이나 보여지는 외모가 화려한 사람은 아닙니다. 
그래도 보면 볼수록 매력적일지도요? ^^

저는 운동과 여행을 좋아하는데 같이 취미생활을 공유 할 수 있고 대화가 통하는 분이면 좋겠습니다. 

좋은 인연.. 기다리겠습니다.

P.s 혹시 거리가 멀다면 제가 이사갑니다. 
거기서 일하면 되죠 뭐^^ 
부담스럽나요?? ㅎㅎㅎ","UC16|UC02|UC08",167,"BF02","O","UE03",NULL,5,"","UR02","SM02","DR01","KR","","부산광역시",129.0756,35.1796,"KR","ko","Y","N",NULL,+8210,NULL,"2019-03-05 19:16:53","Y",43,"2019-03-05 19:24:46","2019-03-05 19:35:07","Y",NULL,"2019-03-05 19:44:25","2019-03-12 09:28:46"
1896583,"1998-07-29","F",6,79.70,"Diamond",NULL,NULL,165,"BF02",NULL,"UE01",NULL,8,NULL,"UR00","SM02","DR01","KR","","인천광역시",126.7052,37.4563,"KR","ko","N","N",NULL,+8210,"naver.com","2019-03-05 19:20:14","Y",43,"2019-03-05 19:22:48","2019-03-05 19:36:09","Y",NULL,"2019-03-05 19:36:47","2019-03-12 19:57:56"
1896595,"1990-01-31","F",3,77.37,"Diamond",NULL,NULL,173,"BF02",NULL,"UE06",NULL,"<job>bead making</job>",NULL,"UR01","SM02","DR02","US","WV","Charleston",-81.6326,38.3498,"NG","en","N","N",NULL,+1765,NULL,"2019-03-05 19:33:00","Y",39,"2019-03-06 01:18:27","2019-03-06 01:31:31","Y",NULL,"2019-03-06 01:35:50","2019-03-09 16:06:52"
1896597,"1994-09-23","F",3,82.29,"Diamond",NULL,"UC01|UC06|UC16",158,"BF00","B",NULL,NULL,6,"광고직","UR00","SM01","DR01","KR","충청북도","충주시",127.9259,36.9910,"KR","ko","Y","Y",NULL,NULL,"gmail.com","2019-03-05 19:35:17","Y",43,"2019-03-05 19:41:31","2019-03-05 19:50:07","Y",NULL,"2019-03-05 19:50:24","2019-03-06 18:44:38"
1896602,"1999-01-12","F",6,72.48,"Diamond","I’m the type of person you can call up to hang out when you need someone who you can pour out your feelings to. I’m a homebody , but i can make an exception if we go out for food ! ","UC06|UC15|UC20",155,"BF05","O","UE02","STVT",317,"Self- employed","UR00","SM01","DR01","US","Texas","Brownsville",-97.4975,25.9017,"US","en","N","Y",NULL,+1956,NULL,"2019-03-05 19:39:41","Y",43,"2019-03-05 19:47:21","2019-03-05 20:00:03","Y",NULL,"2019-03-05 20:00:43","2019-03-05 20:02:11"
1896603,"1998-05-12","F",5,58.14,"Gold",NULL,NULL,159,"BF02",NULL,"UE03",NULL,7,NULL,"UR00","SM02","DR01","KR","","부산광역시",129.0756,35.1796,"KR","ko","Y","Y",NULL,NULL,NULL,"2019-03-05 19:40:22","Y",43,"2019-03-05 19:45:30","2019-03-05 19:57:00","Y",NULL,"2019-03-05 19:58:02","2019-03-06 06:26:10"
1896608,"1996-04-27","F",3,NULL,NULL,NULL,NULL,168,"BF02",NULL,"UE03",NULL,7,NULL,"UR00","SM01","DR01","KR","","서울특별시",126.9780,37.5665,"KR","ko","Y","Y",NULL,NULL,NULL,"2019-03-05 19:46:44",NULL,NULL,NULL,NULL,"N","Review","2019-03-05 19:49:56","2019-03-05 19:48:59"
1896621,"1988-06-01","F",4,51.62,"Gold",NULL,NULL,158,"BF02",NULL,"UE02",NULL,298,NULL,"UR00","SM02","DR01","KR","경기도","수원시",127.0174,37.2615,"KR","ko","N","N",NULL,+8210,NULL,"2019-03-05 20:07:40","Y",43,"2019-03-05 20:15:39","2019-03-05 20:23:04","Y",NULL,"2019-03-05 23:44:15","2019-03-15 12:44:52"
1896624,"1995-05-06","F",2,46.57,"Silver",NULL,NULL,155,"BF05",NULL,"UE06",NULL,8,NULL,"UR99","SM01","DR01","US","NY","Monroe",-74.1868,41.3306,"US","en","N","Y",NULL,+1845,NULL,"2019-03-05 20:11:05","Y",43,"2019-03-05 20:21:04","2019-03-05 20:35:04","N","Review","2019-03-05 20:20:19","2019-03-05 20:18:07"
1896630,"1995-11-04","F",5,51.37,"Gold","야옹! 고양이같은 '켓'입니당~

고급 수준 한국어 수업을 들으면서 한국에 취직 준비하는 중이에요. 

문화와 언어에 대한 말을 같이 하는 사람, 함께 울고 웃는 사람 찾고 있어용 ♡","UC16",162,"BF04",NULL,"UE03","고려대학교 어학원",5,NULL,"UR00","SM02","DR02","KR","","서울특별시",126.9780,37.5665,"KR","ko","N","N",NULL,NULL,"gmail.com","2019-03-05 20:13:28","Y",43,"2019-03-05 21:08:40","2019-03-05 21:13:49","Y",NULL,"2019-03-05 21:15:01","2019-03-15 08:30:29"
1896631,"1998-07-25","F",5,87.75,"Diamond",NULL,"",162,"BF01","AB","UE03","",7,"","UR00","SM02","DR01","KR","","서울특별시",126.9780,37.5665,"GB","ko","N","N",NULL,NULL,"gmail.","2019-03-05 20:14:15","Y",43,"2019-03-05 20:21:04","2019-03-05 20:35:04","Y",NULL,"2019-03-05 20:35:15","2019-03-10 12:53:16"
1896632,"1996-02-18","F",2,69.56,"Diamond",NULL,NULL,155,"BF01",NULL,"UE03",NULL,8,NULL,"UR01","SM01","DR01","JM","St. James Parish","Montego Bay",-77.8939,18.4762,"JM","en","N","Y",NULL,+1876,NULL,"2019-03-05 20:15:43","Y",43,"2019-03-05 20:21:04","2019-03-05 20:35:04","N","Review","2019-03-05 20:19:02","2019-03-05 20:15:45"
1896636,"1990-10-25","F",2,NULL,NULL,NULL,NULL,155,"BF02",NULL,"UE01",NULL,4,NULL,"UR01","SM02","DR02","US","WI","Madison",-89.4012,43.0731,"AU","en","N","Y",NULL,NULL,"g","2019-03-05 20:18:36",NULL,NULL,NULL,NULL,"N","ProfileEdit","2019-03-05 20:31:59","2019-03-08 15:35:44"
1896638,"1994-03-10","F",2,NULL,NULL,NULL,NULL,156,"BF00",NULL,"UE03",NULL,6,NULL,"UR01","SM02","DR02","KR","","서울특별시",126.9780,37.5665,"KR","ko","N","Y",NULL,NULL,"naver.com","2019-03-05 20:19:06",NULL,NULL,NULL,NULL,"N","ProfileEdit","2019-03-05 20:22:17","2019-03-05 20:22:27"
1896641,"1993-06-19","F",3,64.76,"Gold","편하게 이야기할 수 있는 사람찾아요:)","UC05|UC16|UC06",166,"BF03","A","UE03","서울소재 간호대",297,"서울소재 대학병원","UR00","SM02","DR01","KR","","서울특별시",127.0552,37.5813,"KR","ko","Y","Y",NULL,NULL,NULL,"2019-03-05 20:23:55","Y",43,"2019-03-05 20:29:19","2019-03-05 20:36:45","Y",NULL,"2019-03-05 20:39:21","2019-03-07 06:20:10"
1896645,"1998-08-12","F",3,NULL,NULL,NULL,NULL,163,"BF02",NULL,"UE03",NULL,7,NULL,"UR01","SM02","DR02","KR","충청남도","천안시",127.1139,36.8151,"KR","ko","N","Y",NULL,+8210,NULL,"2019-03-05 20:25:16",NULL,NULL,NULL,NULL,"N","ProfileEdit","2019-03-05 20:31:22","2019-03-05 20:28:28"
1896650,"1975-04-01","F",6,NULL,NULL,NULL,NULL,183,"BF01",NULL,"UE03",NULL,2,NULL,"UR01","SM02","DR02","US","WI","Wisconsin Dells",-89.7710,43.6275,"NG","en","N","N",NULL,+1781,NULL,"2019-03-05 20:29:38",NULL,NULL,NULL,NULL,"N","ProfileEdit","2019-03-06 15:22:45","2019-03-14 22:20:53"
1896658,"1990-02-28","F",6,NULL,NULL,NULL,NULL,147,"BF01",NULL,"UE01",NULL,3,NULL,"UR01","SM02","DR02","GB","England","Bristol",-2.5879,51.4545,"GH","en","N","Y",NULL,+2335,NULL,"2019-03-05 20:40:57",NULL,NULL,NULL,NULL,"N","ProfileEdit","2019-03-05 20:54:40","2019-03-05 20:52:15"
1896664,"1996-08-03","F",6,81.16,"Diamond",NULL,NULL,170,"BF03",NULL,"UE03",NULL,7,NULL,"UR00","SM02","DR01","US","TX","Webster",-95.1157,29.5464,"US","en","N","Y",NULL,NULL,"gmail.com","2019-03-05 20:46:54","Y",43,"2019-03-05 20:53:43","2019-03-05 21:27:28","Y",NULL,"2019-03-05 21:34:09","2019-03-07 03:36:08"
1896667,"1992-11-30","F",2,NULL,NULL,NULL,NULL,165,"BF01",NULL,"UE03",NULL,1,NULL,"UR07","SM01","DR02","DE","","Berlin",13.4050,52.5200,"GB","en","Y","Y",NULL,NULL,NULL,"2019-03-05 20:49:17",NULL,NULL,NULL,NULL,"N","Review","2019-03-05 21:28:14","2019-03-06 20:26:03"
1896671,"1985-12-29","F",6,NULL,NULL,NULL,NULL,152,"BF02",NULL,"UE03",NULL,"<job>supermarket</job>",NULL,"UR01","SM02","DR01","US","PA","Philadelphia",-75.1652,39.9526,"FR","en","N","N",NULL,+1347,NULL,"2019-03-05 20:52:52",NULL,NULL,NULL,NULL,"N","ProfileEdit","2019-03-06 13:28:13","2019-03-12 06:41:49"
1896675,"1998-10-06","F",6,84.54,"Diamond",NULL,NULL,183,"BF02",NULL,"UE01",NULL,"<job>Hostess</job>",NULL,"UR00","SM02","DR02","US","AZ","Chandler",-111.8413,33.3062,"US","en","N","Y",NULL,+1480,NULL,"2019-03-05 21:03:16","Y",43,"2019-03-05 21:26:24","2019-03-05 21:55:38","Y",NULL,"2019-03-05 21:58:36","2019-03-06 06:49:46"
1896676,"1993-11-19","F",3,54.53,"Gold",NULL,"UC04|UC06|UC02",160,"BF01","O","UE06","etch",3,"babysitting","UR01","SM02","DR01","US","TX","Dallas",-96.7970,32.7767,"US","en","N","N",NULL,NULL,NULL,"2019-03-05 21:03:22","Y",43,"2019-03-05 21:08:46","2019-03-05 21:31:27","Y",NULL,"2019-03-05 21:34:24","2019-03-12 02:46:33"
1896683,"1986-04-13","F",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,NULL,NULL,"","",NULL,NULL,"NG","en","N","N",NULL,+1408,NULL,"2019-03-05 21:10:55",NULL,NULL,NULL,NULL,"N","Location","2019-03-05 21:12:30","2019-03-12 01:26:20"
1896684,"1998-02-20","F",5,53.40,"Gold","I just wanna travel the world 
Cambodian & Dominican
Quality memes","UC06|UC16|UC08",170,"BF04",NULL,"UE03","Salem State University",179,NULL,"UR00","SM01","DR01","US","Massachusetts","Beverly",-70.8800,42.5584,"US","en","N","Y",NULL,NULL,"gm","2019-03-05 21:11:22","Y",43,"2019-03-05 21:17:07","2019-03-05 21:34:34","Y",NULL,"2019-03-05 21:41:07","2019-03-08 15:56:11"
1896693,"1997-08-13","F",6,47.26,"Silver","I'm from RI and new to Texas. I  want to explore what the Austin area has to give woth a cutie by my side.","UC08|UC06|UC15",163,"BF04",NULL,"UE02",NULL,"<job>custodian</job>","A middle school","UR00","SM01","DR01","US","TX","Pflugerville",-97.6223,30.4548,"US","en","N","N",NULL,NULL,"yahoo.com","2019-03-05 21:16:30","Y",43,"2019-03-05 21:22:41","2019-03-05 21:34:34","Y",NULL,"2019-03-05 21:35:36","2019-03-13 21:37:35"
1896696,"1995-06-29","F",6,62.18,"Gold","Bleeding heart or vengeful pagan god demanding human sacrifice. 
... I ran into a church's chicken sober (dent is still there in Dallas) *bad driver life* 
Mexican/Korean
more Mexican ","UC06|UC05|UC15",163,"BF04","AB","UE03",NULL,7,NULL,"UR11","SM02","DR01","US","LA","",-92.5094,31.4072,"US","en","N","N",NULL,+1318,"gmail.co","2019-03-05 21:17:58","Y",43,"2019-03-05 21:28:57","2019-03-05 21:53:48","Y",NULL,"2019-03-05 22:56:53","2019-03-14 21:39:36"
1896701,"1996-08-30","F",3,65.95,"Diamond","","UC08|UC01|UC02",162,"BF02",NULL,"UE03",NULL,7,NULL,"UR00","SM02","DR01","KR","","Seoul",126.9780,37.5665,"US","en","N","N",NULL,+1808,NULL,"2019-03-05 21:28:34","Y",43,"2019-03-05 21:32:57","2019-03-05 21:37:00","Y",NULL,"2019-03-05 21:37:16","2019-03-15 06:15:26"
1896704,"2000-12-05","F",2,73.88,"Diamond",NULL,"UC05|UC20|UC00",155,"BF03",NULL,"UE01",NULL,7,NULL,"UR05","SM02","DR02","MA","Souss Massa","Agadir",-9.5981,30.4278,"MA","fr","Y","Y",NULL,NULL,NULL,"2019-03-05 21:31:23","Y",43,"2019-03-05 21:40:54","2019-03-05 22:57:42","Y",NULL,"2019-03-06 07:06:18","2019-03-06 07:14:16"
1896709,"1980-12-18","F",2,65.24,"Diamond","What you see is what you get !","UC15",168,"BF02","A","UE03",NULL,4,NULL,"UR01","SM02","DR01","KE","Nairobi County","Nairobi",36.8917,-1.2877,"KE","en","N","Y",NULL,+2557,NULL,"2019-03-05 21:38:16","Y",43,"2019-03-05 21:53:12","2019-03-05 22:57:42","Y",NULL,"2019-03-05 23:05:32","2019-03-06 03:59:48"
1896718,"1991-04-01","F",5,82.77,"Diamond","","UC09",160,"BF01","O","UE03","online",138,"sakura","UR00","SM02","DR01","US","Maryland","Ellicott City",-76.7983,39.2673,"US","en","N","N",NULL,NULL,"shinjitsu_no_uta_inu","2019-03-05 21:44:10","Y",43,"2019-03-05 21:49:41","2019-03-05 22:43:07","Y",NULL,"2019-03-05 23:01:13","2019-03-14 20:50:51"
1896721,"1994-05-17","F",4,66.02,"Diamond",NULL,NULL,170,"BF02",NULL,"UE01",NULL,221,NULL,"UR00","SM00","DR01","US","WI","Menasha",-88.4465,44.2022,"US","en","N","Y",NULL,NULL,"pink_monkeys_rock201","2019-03-05 21:46:52","Y",43,"2019-03-05 21:49:04","2019-03-05 22:30:06","Y",NULL,"2019-03-05 22:59:00","2019-03-07 05:48:49"
1896725,"2000-01-05","F",2,89.72,"Diamond","Not here for hookups","UC13|UC15|UC02",164,"BF02","AB","UE03",NULL,7,NULL,"UR06","SM02","DR01","IN","DL","Delhi",77.2218,28.6863,"IN","en","Y","N",NULL,+9198,NULL,"2019-03-05 21:57:01","Y",39,"2019-03-05 22:01:38","2019-03-05 22:57:42","Y",NULL,"2019-03-05 23:02:58","2019-03-12 15:57:03"
1896734,"1999-08-03","F",2,NULL,NULL,NULL,NULL,178,"BF05",NULL,"UE01",NULL,298,NULL,"UR00","SM02","DR01","US","Virginia","Roanoke",-79.9414,37.2710,"US","en","N","Y",NULL,+1540,NULL,"2019-03-05 22:06:44",NULL,NULL,NULL,NULL,"N","ProfileEdit","2019-03-05 22:13:52","2019-03-05 22:06:46"
1896739,"1967-03-20","F",6,69.92,"Diamond","Simple and easy going woman fun to be with","UC06|UC11|UC13",145,"BF01","A","UE01","college",5,"post office","UR01","SM02","DR02","US","Florida","Port Orange",-80.9956,29.1383,"US","en","N","Y",NULL,+1940,NULL,"2019-03-05 22:13:31","Y",39,"2019-03-05 22:23:49","2019-03-05 22:57:42","Y",NULL,"2019-03-05 23:07:24","2019-03-07 16:56:35"
1896740,"1997-10-25","F",6,40.94,"Silver","Definitely from outer space

I'm Verria, just a 21st century girl who loves anime, singing, writing, and reading among other things. Head is often in the clouds, but I join Earth again to have fun!","UC09|UC16|UC01",155,"BF05",NULL,"UE01",NULL,3,"Starbucks","UR00","SM02","DR01","US","UT","West Jordan",-111.9429,40.5819,"US","en","N","N",NULL,+1702,"live.com","2019-03-05 22:14:21","Y",39,"2019-03-05 22:21:33","2019-03-05 22:57:42","Y",NULL,"2019-03-05 22:58:15","2019-03-14 23:39:52"
1896743,"1998-11-25","F",6,70.20,"Diamond","Love yourself and live life the way you want to✨","UC09|UC08|UC13",163,"BF01",NULL,"UE03","Academy of Art University",7,"","UR00","SM02","DR01","US","California","San Francisco",-122.4194,37.7749,"US","en","N","N",NULL,+1702,NULL,"2019-03-05 22:15:02","Y",39,"2019-03-05 22:23:58","2019-03-05 22:57:42","Y",NULL,"2019-03-05 23:35:18","2019-03-15 11:01:47"
1896750,"1989-10-24","F",2,NULL,NULL,NULL,NULL,168,"BF03",NULL,"UE04",NULL,7,NULL,"UR00","SM02","DR02","US","New Jersey","Jersey City",-74.0431,40.7178,"US","en","Y","Y",NULL,NULL,NULL,"2019-03-05 22:25:12",NULL,NULL,NULL,NULL,"N","Review","2019-03-05 22:28:52","2019-03-05 22:27:37"
1896774,"1999-02-25","F",4,67.16,"Diamond",NULL,"UC00|UC13|UC09",157,"BF02","O","UE03",NULL,7,NULL,"UR01","SM02","DR02","US","","GA",-83.8631,34.0386,"US","en","Y","Y",NULL,NULL,NULL,"2019-03-05 22:43:04","Y",39,"2019-03-05 22:47:00","2019-03-05 22:57:42","Y",NULL,"2019-03-05 23:04:09","2019-03-05 23:07:27"
1896775,"1999-06-23","F",3,63.43,"Gold",NULL,NULL,158,"BF02",NULL,"UE02",NULL,7,NULL,"UR00","SM02","DR01","KR","경기도","오산시",127.0832,37.1597,"KR","ko","Y","Y",NULL,NULL,"naver.co","2019-03-05 22:44:02","Y",39,"2019-03-05 22:49:40","2019-03-05 22:53:39","Y",NULL,"2019-03-05 22:57:24","2019-03-05 23:04:42"
1896776,"1995-03-30","F",6,62.85,"Gold","Anime. Video Games. Memes. Sushi. Similar interests are a must. Hot goth bf into cuddling wanted.","UC06|UC16|UC20",170,"BF03","B","UE03","College",3,"Full-Time","UR99","SM02","DR01","US","CA","Modesto",-120.9521,37.6693,"US","en","N","Y",NULL,+1209,NULL,"2019-03-05 22:44:49","Y",39,"2019-03-05 22:54:40","2019-03-05 23:16:01","Y",NULL,"2019-03-05 23:18:12","2019-03-06 17:00:53"
1896778,"1997-01-22","F",5,67.93,"Diamond","젬이 없어서 먼저 말 걸어주시면 열심히 답장해드릴게요","UC01|UC02|UC09",164,"BF02","AB","UE02",NULL,7,NULL,"UR00","SM02","DR01","KR","","대전광역시",127.3845,36.3504,"KR","ko","N","N",NULL,+8210,"naver.co","2019-03-05 22:46:13","Y",39,"2019-03-05 22:51:29","2019-03-05 22:54:14","Y",NULL,"2019-03-05 22:54:17","2019-03-15 08:47:42"
1896782,"1981-03-11","F",2,NULL,NULL,NULL,NULL,160,"BF00",NULL,"UE03",NULL,7,NULL,"UR00","SM02","DR01","KR","","서울특별시",126.9780,37.5665,"KR","ko","N","Y",NULL,+8210,NULL,"2019-03-05 22:50:28",NULL,NULL,NULL,NULL,"N","ProfileEdit","2019-03-05 22:56:56","2019-03-05 22:57:13"
1896787,"1987-07-17","F",6,70.20,"Diamond",NULL,NULL,155,"BF00",NULL,"UE01",NULL,1,NULL,"UR01","SM02","DR02","US","TX","Italy",-96.8847,32.1840,"GH","en","N","N",NULL,NULL,NULL,"2019-03-05 22:58:41","Y",39,"2019-03-05 23:10:52","2019-03-05 23:50:41","Y",NULL,"2019-03-05 23:53:43","2019-03-13 17:30:08"
1896792,"1984-07-02","F",6,62.18,"Gold","I'm a pretty quiet lady  so I hope you're talkative. I'm currently working two jobs because I like being able to pay my mortgage.  I'm looking for a life partner to share in adventures big and small, and make each others daily lives a little bit better.  Major points if you can cook because I can't lol.
Divorced, no kids.","UC00|UC20|UC08",175,"BF02",NULL,"UE03",NULL,103,NULL,"UR00","SM02","DR00","US","PA","",-77.0077,40.2280,"US","en","Y","Y",NULL,NULL,"gmail.co","2019-03-05 23:03:03","Y",39,"2019-03-05 23:10:49","2019-03-06 00:11:22","Y",NULL,"2019-03-06 00:12:30","2019-03-06 00:51:18"
1896797,"1997-06-02","F",6,73.59,"Diamond",NULL,NULL,163,"BF02",NULL,"UE03",NULL,1,NULL,"UR00","SM02","DR01","US","MN","Minneapolis",-93.2729,44.9559,"US","en","N","Y",NULL,+1612,NULL,"2019-03-05 23:07:45","Y",39,"2019-03-05 23:11:56","2019-03-05 23:40:11","Y",NULL,"2019-03-05 23:43:22","2019-03-05 23:45:45"
